address,name,category,owning_class,python_class,method,binding_kind,ancestors,join_key
0x006089d0,swig_DamageableObject_SetSpecularKs,swig,DamageableObject,,SetSpecularKs,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608a50,swig_DamageableObject_DisableGlowAlphaMaps,swig,DamageableObject,,DisableGlowAlphaMaps,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608ac0,swig_DamageableObject_CanCollide,swig,DamageableObject,,CanCollide,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608b70,swig_DamageableObject_EnableCollisionsWith,swig,DamageableObject,,EnableCollisionsWith,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608c30,swig_DamageableObject_SetCollisionsOn,swig,DamageableObject,,SetCollisionsOn,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608cb0,swig_DamageableObject_AddObjectDamageVolume,swig,DamageableObject,,AddObjectDamageVolume,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608d50,swig_DamageableObject_AddDamage,swig,DamageableObject,,AddDamage,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608e10,swig_DamageableObject_DamageRefresh,swig,DamageableObject,,DamageRefresh,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608eb0,swig_DamageableObject_GetPropertySet,swig,,DamageableObject,GetPropertySet,python_wrapper,,python_class_method
0x00608f20,swig_DamageableObject_SetupProperties,swig,DamageableObject,,SetupProperties,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00608f90,swig_DamageableObject_SetLifeTime,swig,DamageableObject,,SetLifeTime,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609010,swig_DamageableObject_GetLifeTime,swig,DamageableObject,,GetLifeTime,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609080,swig_DamageableObject_IsDying,swig,DamageableObject,,IsDying,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609110,swig_DamageableObject_IsDead,swig,DamageableObject,,IsDead,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609190,swig_DamageableObject_SetDead,swig,DamageableObject,,SetDead,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609200,swig_DamageableObject_SetSplashDamage,swig,DamageableObject,,SetSplashDamage,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609290,swig_DamageableObject_GetSplashDamage,swig,DamageableObject,,GetSplashDamage,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609300,swig_DamageableObject_GetSplashDamageRadius,swig,DamageableObject,,GetSplashDamageRadius,direct,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609370,swig_DamageableObject_GetObjectByID,swig,DamageableObject,DamageableObject,GetObjectByID,swig_helper,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x006093f0,swig_DamageableObject_GetObject,swig,DamageableObject,DamageableObject,GetObject,swig_helper,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x006094b0,swig_DamageableObject_GetNumClassObjects,swig,DamageableObject,DamageableObject,GetNumClassObjects,swig_helper,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x00609510,swig_DamageableObject_SetDamageGeometryEnabled,swig,DamageableObject,,SetDamageGeometryEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x00609550,swig_DamageableObject_IsDamageGeometryEnabled,swig,DamageableObject,,IsDamageGeometryEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x00609590,swig_DamageableObject_SetVolumeDamageGeometryEnabled,swig,DamageableObject,,SetVolumeDamageGeometryEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x006095d0,swig_DamageableObject_IsVolumeDamageGeometryEnabled,swig,DamageableObject,,IsVolumeDamageGeometryEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x00609610,swig_DamageableObject_SetBreakableComponentsEnabled,swig,DamageableObject,,SetBreakableComponentsEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x00609650,swig_DamageableObject_IsBreakableComponentsEnabled,swig,DamageableObject,,IsBreakableComponentsEnabled,direct_unmatched,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x00609690,swig_delete_DamageableObject,swig,DamageableObject,DamageableObject,delete,swig_dtor,PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x00609700,swig_ShipClass_Cast,swig,ShipClass,ShipClass,Cast,swig_helper,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x00609770,swig_ShipClass_Create,swig,ShipClass,ShipClass,Create,swig_helper,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x006097f0,swig_ShipClass_SetScript,swig,ShipClass,,SetScript,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x006098b0,swig_ShipClass_GetScript,swig,ShipClass,,GetScript,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609920,swig_ShipClass_SetDeathScript,swig,ShipClass,,SetDeathScript,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x006099e0,swig_ShipClass_GetDeathScript,swig,ShipClass,,GetDeathScript,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609a50,swig_ShipClass_RunDeathScript,swig,ShipClass,,RunDeathScript,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609ac0,swig_ShipClass_SetTargetable,swig,ShipClass,,SetTargetable,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609b40,swig_ShipClass_IsTargetable,swig,ShipClass,,IsTargetable,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609bc0,swig_ShipClass_CanTargetObject,swig,ShipClass,,CanTargetObject,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609c70,swig_ShipClass_SetInvincible,swig,ShipClass,,SetInvincible,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609cf0,swig_ShipClass_IsInvincible,swig,ShipClass,,IsInvincible,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609d70,swig_ShipClass_SetHurtable,swig,ShipClass,,SetHurtable,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609df0,swig_ShipClass_IsHurtable,swig,ShipClass,,IsHurtable,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609e70,swig_ShipClass_SetDestroyBrokenSystems,swig,ShipClass,,SetDestroyBrokenSystems,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609ef0,swig_ShipClass_IsDestroyBrokenSystems,swig,ShipClass,,IsDestroyBrokenSystems,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x00609f70,swig_ShipClass_GetHull,swig,,ShipClass,GetHull,python_wrapper,,python_class_method
0x00609fe0,swig_ShipClass_GetShields,swig,,ShipClass,GetShields,python_wrapper,,python_class_method
0x0060a050,swig_ShipClass_GetPowerSubsystem,swig,,ShipClass,GetPowerSubsystem,python_wrapper,,python_class_method
0x0060a0c0,swig_ShipClass_GetSensorSubsystem,swig,,ShipClass,GetSensorSubsystem,python_wrapper,,python_class_method
0x0060a130,swig_ShipClass_GetImpulseEngineSubsystem,swig,,ShipClass,GetImpulseEngineSubsystem,python_wrapper,,python_class_method
0x0060a1a0,swig_ShipClass_GetWarpEngineSubsystem,swig,,ShipClass,GetWarpEngineSubsystem,python_wrapper,,python_class_method
0x0060a210,swig_ShipClass_GetTorpedoSystem,swig,,ShipClass,GetTorpedoSystem,python_wrapper,,python_class_method
0x0060a280,swig_ShipClass_GetPhaserSystem,swig,,ShipClass,GetPhaserSystem,python_wrapper,,python_class_method
0x0060a2f0,swig_ShipClass_GetPulseWeaponSystem,swig,,ShipClass,GetPulseWeaponSystem,python_wrapper,,python_class_method
0x0060a360,swig_ShipClass_GetShipProperty,swig,,ShipClass,GetShipProperty,python_wrapper,,python_class_method
0x0060a3d0,swig_ShipClass_GetTractorBeamSystem,swig,,ShipClass,GetTractorBeamSystem,python_wrapper,,python_class_method
0x0060a440,swig_ShipClass_GetRepairSubsystem,swig,,ShipClass,GetRepairSubsystem,python_wrapper,,python_class_method
0x0060a4b0,swig_ShipClass_GetCloakingSubsystem,swig,,ShipClass,GetCloakingSubsystem,python_wrapper,,python_class_method
0x0060a520,swig_ShipClass_GetWeaponSystemGroup,swig,,ShipClass,GetWeaponSystemGroup,python_wrapper,,python_class_method
0x0060a5a0,swig_ShipClass_GetWeaponGroupForSystem,swig,ShipClass,,GetWeaponGroupForSystem,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060a640,swig_ShipClass_StopFiringWeapons,swig,ShipClass,,StopFiringWeapons,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060a6b0,swig_ShipClass_CompleteStop,swig,ShipClass,,CompleteStop,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060a720,swig_ShipClass_AddSubsystem,swig,ShipClass,,AddSubsystem,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060a7c0,swig_ShipClass_GetSubsystemByProperty,swig,,ShipClass,GetSubsystemByProperty,python_wrapper,,python_class_method
0x0060a860,swig_ShipClass_StartGetSubsystemMatch,swig,ShipClass,,StartGetSubsystemMatch,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060a8e0,swig_ShipClass_GetNextSubsystemMatch,swig,,ShipClass,GetNextSubsystemMatch,python_wrapper,,python_class_method
0x0060a980,swig_ShipClass_EndGetSubsystemMatch,swig,ShipClass,,EndGetSubsystemMatch,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060aa20,swig_ShipClass_SetImpulse,swig,ShipClass,,SetImpulse,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060aaf0,swig_ShipClass_GetImpulse,swig,ShipClass,,GetImpulse,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060ab60,swig_ShipClass_IsReverse,swig,ShipClass,,IsReverse,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060abe0,swig_ShipClass_SetSpeed,swig,ShipClass,,SetSpeed,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060acb0,swig_ShipClass_SetAcceleration,swig,ShipClass,,SetAcceleration,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060ad70,swig_ShipClass_SetDisabledEngineDeceleration,swig,ShipClass,,SetDisabledEngineDeceleration,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060adf0,swig_ShipClass_InSystemWarp,swig,ShipClass,,InSystemWarp,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060aeb0,swig_ShipClass_IsDoingInSystemWarp,swig,ShipClass,,IsDoingInSystemWarp,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060af30,swig_ShipClass_StopInSystemWarp,swig,ShipClass,,StopInSystemWarp,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060afa0,swig_ShipClass_SetTargetAngularVelocityFraction,swig,ShipClass,,SetTargetAngularVelocityFraction,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b060,swig_ShipClass_SetTargetAngularVelocityDirect,swig,ShipClass,,SetTargetAngularVelocityDirect,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b120,swig_ShipClass_GetTargetAngularVelocityTG,swig,,ShipClass,GetTargetAngularVelocityTG,python_wrapper,,python_class_method
0x0060b1f0,swig_ShipClass_TurnTowardLocation,swig,ShipClass,,TurnTowardLocation,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b2b0,swig_ShipClass_TurnTowardDirection,swig,ShipClass,,TurnTowardDirection,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b370,swig_ShipClass_TurnTowardOrientation,swig,ShipClass,,TurnTowardOrientation,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b450,swig_ShipClass_TurnTowardDifference,swig,ShipClass,,TurnTowardDifference,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b510,swig_ShipClass_TurnDirectionsToDirections,swig,ShipClass,,TurnDirectionsToDirections,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b6c0,swig_ShipClass_IsCloaked,swig,ShipClass,,IsCloaked,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b740,swig_ShipClass_SetDocked,swig,ShipClass,,SetDocked,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b7c0,swig_ShipClass_IsDocked,swig,ShipClass,,IsDocked,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b840,swig_ShipClass_SetNetPlayerID,swig,ShipClass,,SetNetPlayerID,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b8c0,swig_ShipClass_GetNetPlayerID,swig,ShipClass,,GetNetPlayerID,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b920,swig_ShipClass_IsPlayerShip,swig,ShipClass,,IsPlayerShip,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060b9a0,swig_ShipClass_GetNextTarget,swig,ShipClass,,GetNextTarget,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060ba10,swig_ShipClass_GetTarget,swig,,ShipClass,GetTarget,python_wrapper,,python_class_method
0x0060ba80,swig_ShipClass_SetTarget,swig,ShipClass,,SetTarget,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bb40,swig_ShipClass_SetTargetSubsystem,swig,ShipClass,,SetTargetSubsystem,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bbe0,swig_ShipClass_GetTargetSubsystem,swig,,ShipClass,GetTargetSubsystem,python_wrapper,,python_class_method
0x0060bc50,swig_ShipClass_GetTargetOffsetTG,swig,,ShipClass,GetTargetOffsetTG,python_wrapper,,python_class_method
0x0060bd10,swig_ShipClass_UseTargetOffsetTG,swig,ShipClass,,UseTargetOffsetTG,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bde0,swig_ShipClass_DamageSystem,swig,ShipClass,,DamageSystem,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bee0,swig_ShipClass_DestroySystem,swig,ShipClass,,DestroySystem,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bf80,swig_ShipClass_GetAffiliation,swig,ShipClass,,GetAffiliation,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060bfe0,swig_ShipClass_SetAffiliation,swig,ShipClass,,SetAffiliation,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c060,swig_ShipClass_GetAlertLevel,swig,ShipClass,,GetAlertLevel,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c0c0,swig_ShipClass_SetAlertLevel,swig,ShipClass,,SetAlertLevel,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c140,swig_ShipClass_DisableCollisionDamage,swig,ShipClass,,DisableCollisionDamage,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c1c0,swig_ShipClass_IsCollisionDamageDisabled,swig,ShipClass,,IsCollisionDamageDisabled,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c240,swig_ShipClass_IncrementAIDoneIgnore,swig,ShipClass,,IncrementAIDoneIgnore,direct,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c2b0,swig_ShipClass_GetObject,swig,ShipClass,ShipClass,GetObject,swig_helper,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x0060c370,swig_ShipClass_GetNumClassObjects,swig,ShipClass,ShipClass,GetNumClassObjects,swig_helper,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x0060c3d0,swig_ShipClass_GetObjectByID,swig,ShipClass,ShipClass,GetObjectByID,swig_helper,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x0060c450,swig_delete_ShipClass,swig,ShipClass,ShipClass,delete,swig_dtor,DamageableObject|PhysicsObjectClass|ObjectClass|BaseObjectClass|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060c4c0,swig_new_ObjectGroup,swig,ObjectGroup,ObjectGroup,new,swig_ctor,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060c520,swig_delete_ObjectGroup,swig,ObjectGroup,ObjectGroup,delete,swig_dtor,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060c590,swig_ObjectGroup_SetEventFlag,swig,ObjectGroup,,SetEventFlag,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c610,swig_ObjectGroup_ClearEventFlag,swig,ObjectGroup,,ClearEventFlag,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c690,swig_ObjectGroup_IsEventFlagSet,swig,ObjectGroup,,IsEventFlagSet,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c710,swig_ObjectGroup_AddName,swig,ObjectGroup,,AddName,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c7d0,swig_ObjectGroup_RemoveName,swig,ObjectGroup,,RemoveName,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c890,swig_ObjectGroup_RemoveAllNames,swig,ObjectGroup,,RemoveAllNames,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c910,swig_ObjectGroup_IsNameInGroup,swig,ObjectGroup,,IsNameInGroup,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060c9d0,swig_ObjectGroup_FromModule,swig,ObjectGroup,,FromModule,direct_unmatched,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,class_prefix
0x0060cab0,swig_ObjectGroup_GetNumActiveObjects,swig,ObjectGroup,,GetNumActiveObjects,direct,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,c_symbol
0x0060cb10,swig_new_ObjectGroupWithInfo,swig,ObjectGroupWithInfo,ObjectGroupWithInfo,new,swig_ctor,ObjectGroup|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060cb70,swig_delete_ObjectGroupWithInfo,swig,ObjectGroupWithInfo,ObjectGroupWithInfo,delete,swig_dtor,ObjectGroup|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060cbe0,swig_ObjectGroupWithInfo_Cast,swig,ObjectGroupWithInfo,ObjectGroupWithInfo,Cast,swig_helper,ObjectGroup|TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_helper_synth
0x0060cc50,swig_new_ShipSubsystem,swig,ShipSubsystem,ShipSubsystem,new,swig_ctor,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
0x0060ccd0,swig_delete_ShipSubsystem,swig,ShipSubsystem,ShipSubsystem,delete,swig_dtor,TGEventHandlerObject|TGTemplatedAttrObject|TGAttrObject|TGObject,swig_ctor_dtor
